student_id,internship_id,skills,req_skills_job,gpa,stipend_internship,reservation,gender,rural,match,accept
S02429,I028,design manufacturing networking,analysis cad_modelling design,7.04,5000.0,GEN,M,0,1,0
S03451,I051,design excel manufacturing pcb_design,ml networking python,6.89,5000.0,OBC,F,0,0,0
S01116,I042,manufacturing python,communication excel presentation,7.65,5000.0,GEN,M,0,0,0
S00614,I027,manufacturing ml presentation seo,analysis autocad construction_management,7.26,5000.0,OBC,M,1,0,0
S02553,I003,analysis sql,ml networking python sql,6.95,5000.0,GEN,F,0,1,0
S04866,I051,java presentation writing,ml networking python,7.84,5000.0,OBC,M,1,0,0
S03362,I012,excel presentation sql,excel seo writing,7.6,5000.0,SC,M,0,1,0
S01313,I008,backend seo,design manufacturing networking python,6.68,5000.0,OBC,M,0,0,0
S01987,I054,communication design manufacturing python sql,backend frontend networking sql,5.17,5000.0,GEN,F,0,0,0
S03433,I002,analysis communication sql,analysis autocad,7.26,5000.0,SC,F,0,1,1
S02871,I052,autocad cad_modelling design frontend python,cloud frontend ml,7.96,5000.0,OBC,F,0,1,0
S02263,I006,backend networking,analysis cad_modelling design manufacturing,6.48,5000.0,OBC,M,0,1,0
S05948,I058,ml seo social_media writing,cloud sql,4.99,5000.0,SC,M,0,0,0
S01244,I047,cloud communication,cad_modelling design manufacturing,7.46,5000.0,GEN,O,0,1,1
S02257,I038,analysis autocad,analysis sql,6.51,5000.0,OBC,F,1,0,0
S00961,I003,financial_modeling social_media,ml networking python sql,7.4,5000.0,GEN,M,0,0,0
S05150,I043,financial_modeling ml presentation python seo,communication presentation seo writing,6.72,5000.0,GEN,F,0,0,0
S03591,I003,cloud design java presentation,ml networking python sql,6.75,5000.0,OBC,M,1,0,0
S04998,I033,excel ml sql,analysis design python,6.68,5000.0,OBC,M,0,0,0
S05899,I048,excel manufacturing ml networking,java ml,6.14,5000.0,OBC,M,0,1,1
S00336,I042,analysis manufacturing,communication excel presentation,8.68,5000.0,GEN,M,0,0,0
S00925,I058,autocad excel financial_modeling sql surveying,cloud sql,7.88,5000.0,SC,F,0,0,0
S01380,I018,cad_modelling design python social_media surveying,backend java python,6.83,5000.0,GEN,F,0,0,0
S03992,I020,java networking sql,excel financial_modeling presentation,6.84,5000.0,ST,F,0,0,0
S00845,I017,analysis excel financial_modeling frontend manufacturing,analysis presentation,8.2,5000.0,OBC,M,0,1,0
S04908,I062,analysis autocad frontend networking writing,analysis communication excel,7.29,5000.0,GEN,M,0,0,0
S05447,I047,cad_modelling cloud communication seo,cad_modelling design manufacturing,6.64,5000.0,GEN,M,0,0,0
S03543,I039,analysis communication financial_modeling,excel sql,7.91,5000.0,ST,M,0,0,0
S02296,I010,analysis autocad frontend writing,presentation sql,6.69,5000.0,SC,F,0,0,0
S02062,I035,communication python,financial_modeling presentation,6.27,5000.0,OBC,F,0,0,0
S05464,I038,communication excel presentation seo writing,analysis sql,9.1,5000.0,SC,M,1,0,0
S00681,I042,design ml,communication excel presentation,6.01,5000.0,GEN,F,0,1,0
S03978,I018,python writing,backend java python,7.4,5000.0,OBC,M,0,1,0
S04843,I013,communication presentation seo sql,analysis construction_management design surveying,4.74,5000.0,GEN,F,0,0,0
S05805,I052,analysis networking python,cloud frontend ml,4.74,5000.0,GEN,M,0,0,0
S04634,I050,excel financial_modeling java pcb_design sql,frontend ml networking,5.82,5000.0,OBC,F,0,0,0
S05469,I030,analysis design java ml writing,cloud java python sql,6.31,5000.0,SC,M,0,0,0
S04837,I048,excel ml writing,java ml,8.5,5000.0,GEN,M,0,0,0
S00808,I061,analysis cad_modelling seo,communication ml writing,6.24,5000.0,ST,F,1,0,0
S01955,I012,cad_modelling manufacturing,excel seo writing,7.05,5000.0,GEN,M,1,0,0
S04947,I023,analysis ml presentation,frontend java ml sql,5.96,5000.0,SC,F,1,0,0
S00327,I002,cloud networking sql,analysis autocad,7.34,5000.0,ST,M,1,0,0
S03775,I064,backend design writing,analysis ml python sql,7.02,5000.0,OBC,M,1,0,0
S03267,I052,analysis design,cloud frontend ml,6.89,5000.0,GEN,M,0,0,0
S03538,I017,analysis cad_modelling manufacturing social_media,analysis presentation,7.49,5000.0,OBC,F,1,0,0
S04645,I042,analysis ml social_media sql surveying,communication excel presentation,6.65,5000.0,OBC,F,0,1,0
S02695,I027,analysis backend presentation,analysis autocad construction_management,7.65,5000.0,GEN,M,0,1,0
S00233,I011,backend cloud networking,analysis communication,8.18,5000.0,GEN,F,0,0,0
S02077,I012,design manufacturing,excel seo writing,7.53,5000.0,GEN,M,1,0,0
S02887,I003,analysis presentation sql surveying,ml networking python sql,5.93,5000.0,OBC,M,0,0,0
S03654,I028,cloud construction_management ml networking seo,analysis cad_modelling design,7.62,5000.0,GEN,F,0,0,0
S05728,I009,communication excel ml pcb_design writing,autocad design,6.19,5000.0,GEN,F,0,0,0
S01316,I055,design java pcb_design presentation surveying,backend cloud ml python,7.42,5000.0,OBC,M,0,1,0
S04484,I048,communication design presentation,java ml,7.11,5000.0,SC,M,1,0,0
S02856,I007,communication design,design manufacturing networking pcb_design,5.88,5000.0,SC,F,0,0,0
S04095,I050,autocad communication design writing,frontend ml networking,8.4,5000.0,ST,M,1,0,0
S05050,I055,analysis cad_modelling excel java networking,backend cloud ml python,8.12,5000.0,GEN,M,0,0,0
S01865,I014,analysis autocad communication construction_management ml,backend frontend python,8.76,5000.0,OBC,F,0,0,0
S05915,I028,analysis cloud networking,analysis cad_modelling design,6.48,5000.0,SC,M,1,1,0
S05094,I060,analysis autocad excel manufacturing,analysis design pcb_design python,5.54,5000.0,GEN,M,0,0,0
S03136,I045,backend frontend java networking seo,analysis communication excel,8.33,5000.0,OBC,F,1,1,0
S03977,I055,manufacturing python,backend cloud ml python,7.97,5000.0,GEN,F,0,1,0
S02962,I020,autocad design,excel financial_modeling presentation,6.99,5000.0,OBC,F,0,0,0
S02645,I043,design presentation social_media,communication presentation seo writing,6.2,5000.0,SC,F,0,1,1
S02544,I027,analysis communication excel networking writing,analysis autocad construction_management,6.06,5000.0,GEN,M,1,0,0
S04592,I019,cad_modelling networking presentation seo social_media,analysis autocad construction_management surveying,7.41,5000.0,OBC,M,1,0,0
S01458,I002,analysis cloud financial_modeling presentation surveying,analysis autocad,5.89,5000.0,GEN,F,0,0,0
S01628,I046,financial_modeling presentation,backend cloud frontend,6.5,5000.0,ST,F,0,1,0
S05433,I006,analysis cloud networking pcb_design presentation,analysis cad_modelling design manufacturing,5.99,5000.0,OBC,M,0,0,0
S05865,I050,analysis autocad cloud surveying writing,frontend ml networking,6.99,5000.0,OBC,F,1,0,0
S01090,I065,autocad construction_management,communication presentation sql writing,7.5,5000.0,SC,M,1,0,0
S02408,I057,analysis construction_management sql surveying,backend cloud ml sql,6.48,5000.0,GEN,F,1,0,0
S02653,I033,analysis backend excel financial_modeling,analysis design python,6.01,5000.0,OBC,F,0,0,0
S00335,I026,design seo writing,design networking pcb_design,7.02,5000.0,OBC,F,1,1,0
S02243,I036,analysis pcb_design presentation python writing,frontend python,8.92,5000.0,GEN,M,0,1,1
S05695,I068,analysis frontend surveying,analysis communication,8.57,5000.0,GEN,M,0,0,0
S01851,I057,cad_modelling manufacturing,backend cloud ml sql,5.44,5000.0,GEN,M,1,0,0
S01191,I030,design java python social_media writing,cloud java python sql,7.38,5000.0,GEN,M,0,1,0
S00171,I030,communication networking,cloud java python sql,6.85,5000.0,GEN,F,0,0,0
S03596,I064,communication financial_modeling,analysis ml python sql,8.1,5000.0,GEN,F,0,0,0
S04654,I008,excel writing,design manufacturing networking python,7.13,5000.0,OBC,F,0,1,1
S04249,I047,communication financial_modeling,cad_modelling design manufacturing,6.8,5000.0,GEN,F,0,0,0
S03172,I001,communication excel,autocad cad_modelling design manufacturing,7.09,5000.0,SC,F,0,0,0
S02982,I027,design excel presentation,analysis autocad construction_management,7.66,5000.0,GEN,M,0,0,0
S03033,I068,backend cloud presentation sql,analysis communication,6.51,5000.0,OBC,M,1,0,0
S01923,I061,autocad manufacturing,communication ml writing,6.33,5000.0,GEN,M,0,0,0
S05679,I058,ml presentation social_media sql,cloud sql,6.1,5000.0,GEN,M,1,1,0
S05755,I063,manufacturing networking python writing,analysis ml presentation python,6.48,5000.0,OBC,M,1,1,0
S01055,I069,frontend networking python seo,analysis excel ml presentation,7.97,5000.0,OBC,M,0,1,0
S04158,I018,analysis sql,backend java python,6.21,5000.0,GEN,F,0,0,0
S00859,I017,cloud python social_media,analysis presentation,8.54,5000.0,SC,M,0,0,0
S05900,I063,backend excel,analysis ml presentation python,6.62,5000.0,GEN,F,0,0,0
S04539,I042,analysis ml sql,communication excel presentation,7.31,5000.0,GEN,F,1,0,0
S02205,I039,autocad design excel sql,excel sql,6.91,5000.0,SC,M,0,1,1
S05070,I014,communication excel sql,backend frontend python,8.77,5000.0,SC,F,1,0,0
S00530,I043,java presentation seo social_media,communication presentation seo writing,8.58,5000.0,OBC,M,1,0,0
S04588,I017,communication excel,analysis presentation,6.33,5000.0,GEN,M,1,0,0
S02848,I040,design seo social_media writing,design social_media writing,5.31,5000.0,OBC,M,0,1,0
S00523,I045,backend excel presentation writing,analysis communication excel,7.37,5000.0,OBC,O,0,0,0
S05889,I007,autocad cad_modelling,design manufacturing networking pcb_design,8.25,5000.0,GEN,F,0,0,0
S05962,I055,analysis communication social_media writing,backend cloud ml python,5.64,5000.0,SC,M,0,1,0
S03530,I018,communication excel frontend java networking,backend java python,5.65,5000.0,OBC,M,1,0,0
S03247,I060,backend cad_modelling design manufacturing,analysis design pcb_design python,6.95,5000.0,GEN,F,1,1,0
S04411,I010,cad_modelling communication frontend,presentation sql,7.71,5000.0,OBC,M,1,0,0
S01906,I051,networking presentation,ml networking python,8.19,5000.0,ST,M,0,0,0
S03336,I063,financial_modeling frontend presentation,analysis ml presentation python,6.91,5000.0,GEN,F,0,1,0
S05582,I064,cloud frontend sql,analysis ml python sql,6.67,5000.0,ST,F,1,0,0
S04994,I042,ml python sql,communication excel presentation,5.33,5000.0,SC,F,0,1,0
S04813,I051,cad_modelling communication excel manufacturing,ml networking python,5.01,5000.0,ST,M,1,1,0
S05029,I008,analysis backend design frontend,design manufacturing networking python,7.18,5000.0,GEN,F,0,1,0
S01321,I006,communication presentation,analysis cad_modelling design manufacturing,6.99,5000.0,OBC,M,1,0,0
S04928,I055,frontend ml pcb_design seo sql,backend cloud ml python,6.91,5000.0,OBC,M,0,0,0
S01485,I048,analysis communication,java ml,7.08,5000.0,SC,M,1,1,0
S05970,I061,cloud networking python,communication ml writing,7.61,5000.0,SC,M,0,1,1
S03306,I030,construction_management excel seo surveying writing,cloud java python sql,6.48,5000.0,SC,F,1,0,0
S03174,I047,analysis cloud,cad_modelling design manufacturing,6.67,5000.0,GEN,F,0,0,0
S03887,I063,frontend pcb_design presentation sql writing,analysis ml presentation python,5.76,5000.0,ST,F,1,1,1
S00786,I041,communication construction_management ml python,communication design excel seo,6.12,5000.0,GEN,F,0,0,0
S03526,I040,analysis communication excel networking surveying,design social_media writing,8.01,5000.0,ST,M,1,0,0
S01512,I013,analysis pcb_design seo surveying,analysis construction_management design surveying,5.04,5000.0,GEN,F,1,1,1
S02878,I055,ml networking,backend cloud ml python,8.7,5000.0,GEN,F,1,0,0
S02783,I055,excel social_media surveying,backend cloud ml python,5.71,5000.0,ST,M,1,0,0
S02112,I060,backend cloud surveying,analysis design pcb_design python,7.33,5000.0,GEN,M,0,1,0
S04564,I062,frontend ml presentation sql,analysis communication excel,8.38,5000.0,GEN,F,0,1,1
S01381,I068,communication sql,analysis communication,6.87,5000.0,GEN,F,1,1,0
S00104,I060,frontend ml,analysis design pcb_design python,6.25,5000.0,GEN,F,1,1,0
S00227,I043,autocad communication seo social_media,communication presentation seo writing,7.34,5000.0,GEN,F,1,0,0
S03071,I004,analysis ml networking seo sql,autocad construction_management design surveying,7.11,5000.0,GEN,M,1,0,0
S01545,I049,analysis communication excel sql,design presentation seo writing,7.56,5000.0,OBC,M,0,0,0
S04385,I041,financial_modeling presentation sql writing,communication design excel seo,6.55,5000.0,OBC,F,0,0,0
S05597,I020,ml presentation sql,excel financial_modeling presentation,6.95,5000.0,GEN,M,0,0,0
S04703,I011,analysis communication ml presentation,analysis communication,4.89,5000.0,GEN,M,1,1,0
S01455,I046,cloud construction_management java sql surveying,backend cloud frontend,6.7,5000.0,GEN,M,0,0,0
S03647,I047,analysis communication sql,cad_modelling design manufacturing,5.79,5000.0,GEN,F,1,1,1
S04404,I055,communication excel financial_modeling social_media,backend cloud ml python,6.69,5000.0,OBC,F,1,0,0
S00986,I017,cad_modelling communication design manufacturing,analysis presentation,8.09,5000.0,GEN,M,1,0,0
S02388,I057,pcb_design python,backend cloud ml sql,8.36,5000.0,GEN,F,1,1,0
S04835,I051,analysis autocad communication pcb_design writing,ml networking python,8.28,5000.0,GEN,M,0,0,0
S04077,I044,analysis communication manufacturing ml,financial_modeling presentation sql,8.37,5000.0,GEN,M,1,1,1
S05024,I014,autocad cloud frontend java social_media,backend frontend python,6.58,5000.0,GEN,M,0,0,0
S05395,I028,backend ml python,analysis cad_modelling design,6.73,5000.0,OBC,F,1,0,0
S03670,I055,communication construction_management java sql writing,backend cloud ml python,6.74,5000.0,GEN,M,0,0,0
S00537,I058,financial_modeling social_media sql,cloud sql,6.44,5000.0,OBC,M,0,1,1
S01962,I008,frontend java python sql,design manufacturing networking python,6.94,5000.0,SC,M,1,0,0
S03312,I006,communication social_media surveying,analysis cad_modelling design manufacturing,6.3,5000.0,GEN,F,1,1,1
S03936,I049,autocad financial_modeling,design presentation seo writing,8.0,5000.0,GEN,M,0,0,0
S05797,I030,design financial_modeling,cloud java python sql,7.56,5000.0,ST,M,1,0,0
S04259,I021,cloud design presentation,autocad cad_modelling design manufacturing,6.51,5000.0,GEN,O,0,1,0
S04320,I028,excel ml,analysis cad_modelling design,6.89,5000.0,GEN,F,0,0,0
S04274,I051,backend presentation python writing,ml networking python,4.22,5000.0,GEN,F,0,0,0
S01647,I068,backend cad_modelling frontend,analysis communication,7.1,5000.0,GEN,F,0,0,0
S01623,I019,analysis sql,analysis autocad construction_management surveying,6.06,5000.0,SC,F,1,0,0
S03312,I050,communication social_media surveying,frontend ml networking,6.3,5000.0,GEN,F,1,0,0
S00196,I039,design manufacturing presentation python seo,excel sql,6.1,5000.0,GEN,M,0,0,0
S03966,I030,backend cloud construction_management excel social_media,cloud java python sql,6.47,5000.0,GEN,M,0,0,0
S02353,I002,cloud java,analysis autocad,7.28,5000.0,GEN,M,1,0,0
S04322,I042,presentation sql,communication excel presentation,7.92,5000.0,OBC,F,0,0,0
S00731,I068,backend cad_modelling design writing,analysis communication,8.21,5000.0,OBC,F,0,0,0
S04680,I030,analysis excel presentation sql writing,cloud java python sql,9.17,5000.0,SC,M,0,0,0
S00393,I056,autocad cloud java sql,ml networking python,5.59,5000.0,OBC,F,0,0,0
S02482,I058,autocad communication construction_management,cloud sql,7.88,5000.0,OBC,M,1,0,0
S04406,I056,communication excel frontend,ml networking python,5.52,5000.0,GEN,F,0,1,0
S03554,I036,financial_modeling presentation,frontend python,7.68,5000.0,GEN,F,1,0,0
S01461,I023,backend ml presentation python,frontend java ml sql,6.95,5000.0,GEN,F,1,0,0
S00367,I029,java writing,communication design,7.06,5000.0,GEN,M,0,0,0
S01522,I018,autocad construction_management design sql,backend java python,6.76,5000.0,ST,M,1,0,0
S00598,I018,backend cloud python sql,backend java python,7.44,5000.0,GEN,M,0,0,0
S04679,I004,analysis manufacturing ml writing,autocad construction_management design surveying,5.92,5000.0,SC,F,1,0,0
S03126,I027,financial_modeling java ml sql writing,analysis autocad construction_management,7.21,5000.0,GEN,M,0,1,0
S02380,I018,analysis cloud communication frontend ml,backend java python,6.52,5000.0,SC,M,0,1,1
S02710,I012,analysis cloud design financial_modeling seo,excel seo writing,6.94,5000.0,ST,M,1,0,0
S01871,I042,analysis python,communication excel presentation,7.2,5000.0,ST,M,0,0,0
S00367,I003,java writing,ml networking python sql,7.06,5000.0,GEN,M,0,1,0
S05094,I003,analysis autocad excel manufacturing,ml networking python sql,5.54,5000.0,GEN,M,0,0,0
S03464,I036,backend java sql,frontend python,7.68,5000.0,GEN,M,0,0,0
S05130,I037,communication excel pcb_design presentation sql,backend cloud networking python,6.87,5000.0,GEN,M,1,0,0
