student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S02763,6.18,sql;social_media;financial_modeling;ml;excel,GEN,0,M,I035,I056,I018,I055,I030,I036
S02764,5.78,excel;communication;financial_modeling,GEN,1,M,I017,I056,I055,I042,I048,I003
S02765,5.94,analysis;presentation,GEN,0,M,I011,I010,I058,I056,I020,I009
S02766,6.99,sql;cloud;ml;social_media,GEN,1,M,I058,I009,I046,I031,I003,I015
S02767,7.67,excel;financial_modeling;sql;manufacturing,GEN,1,F,I017,I030,I033,I037,I054,I048
S02768,7.6,frontend;cloud;cad_modelling;autocad,OBC,1,F,I014,I022,I043,I049,I027,I029
S02769,5.97,ml;frontend;backend,GEN,0,M,I057,I018,I050,I029,I052,I016
S02770,6.63,construction_management;cloud;manufacturing;python,SC,0,M,I032,I051,I042,I043,I014,I002
S02771,6.5,analysis;surveying;networking;java;cad_modelling,OBC,1,F,I034,I036,I038,I053,I011,I050
S02772,5.85,manufacturing;pcb_design,GEN,0,F,I007,I052,I011,I018,I057,I048
S02773,6.48,excel;communication,GEN,0,F,I012,I045,I056,I014,I018,I058
S02774,8.33,ml;backend;java;autocad;python,GEN,0,M,I055,I052,I049,I060,I048,I042
S02775,5.73,presentation;excel;surveying,OBC,1,M,I022,I014,I056,I033,I030,I044
S02776,7.21,pcb_design;communication;design,ST,0,F,I024,I056,I058,I018,I055,I016
S02777,8.35,presentation;communication;financial_modeling;social_media;python,GEN,0,M,I011,I023,I037,I050,I036,I026
S02778,8.29,cloud;backend;sql,GEN,0,F,I046,I020,I054,I048,I052,I030
S02779,8.66,writing;seo;cad_modelling;excel,GEN,0,F,I029,I052,I048,I003,I036,I015
S02780,7.31,social_media;presentation;design;pcb_design,GEN,0,F,I049,I014,I039,I043,I011,I052
S02781,7.45,python;financial_modeling,GEN,0,M,I014,I047,I055,I044,I039,I016
S02782,6.5,presentation;communication;excel;cloud,OBC,1,F,I011,I004,I015,I055,I043,I044
S02783,5.71,social_media;excel;surveying,ST,1,M,I049,I058,I042,I039,I026,I044
S02784,6.86,analysis;manufacturing,SC,1,M,I006,I002,I038,I041,I053,I004
S02785,8.1,manufacturing;design;cad_modelling,GEN,0,O,I006,I057,I010,I016,I047,I039
S02786,4.81,communication;presentation,GEN,0,F,I049,I059,I056,I018,I023,I057
S02787,6.54,frontend;java;backend;networking;writing,OBC,1,M,I037,I052,I050,I058,I057,I049
S02788,7.54,backend;networking;cloud;ml,SC,0,F,I056,I052,I022,I046,I045,I004
S02789,7.0,ml;python;social_media,SC,0,M,I048,I057,I015,I020,I058,I052
S02790,8.23,design;surveying;autocad;analysis,GEN,1,M,I032,I011,I028,I013,I056,I055
S02791,7.98,backend;python;pcb_design;networking;cloud,GEN,1,F,I018,I035,I027,I011,I017,I037
S02792,5.6,networking;cloud,OBC,0,F,I018,I042,I015,I055,I020,I034
S02793,7.08,seo;social_media;presentation;backend;ml,GEN,0,F,I041,I058,I044,I028,I055,I031
S02794,6.27,analysis;autocad;construction_management;sql,OBC,0,M,I005,I045,I008,I058,I035,I027
S02795,6.26,communication;presentation;python,ST,0,M,I038,I052,I054,I018,I004,I028
S02796,5.67,sql;communication,GEN,1,M,I011,I030,I002,I054,I028,I015
S02797,7.24,networking;presentation;autocad,GEN,0,F,I008,I031,I051,I020,I042,I018
S02798,8.25,cloud;sql;python;java;pcb_design,GEN,0,M,I050,I003,I054,I045,I039,I036
S02799,7.33,java;manufacturing,SC,0,M,I055,I033,I056,I054,I040,I036
S02800,5.61,java;cloud;presentation,OBC,0,F,I057,I037,I015,I018,I055,I040
S02801,6.95,manufacturing;cad_modelling,GEN,1,M,I021,I028,I057,I023,I055,I035
S02802,7.5,social_media;seo;communication,OBC,1,F,I043,I036,I031,I052,I037,I050
S02803,6.88,presentation;design,OBC,0,F,I041,I006,I060,I020,I052,I053
S02804,7.31,manufacturing;analysis;autocad,GEN,0,M,I009,I015,I055,I045,I018,I035
S02805,6.34,sql;java;presentation,GEN,0,M,I057,I046,I018,I012,I036,I054
S02806,6.76,ml;writing,GEN,1,F,I053,I055,I048,I004,I054,I031
S02807,6.71,communication;presentation,OBC,0,F,I015,I050,I018,I055,I016,I052
S02808,8.45,autocad;manufacturing;cad_modelling;java,GEN,0,F,I002,I054,I055,I043,I020,I057
S02809,5.99,python;java,GEN,1,O,I050,I038,I055,I009,I049,I056
S02810,4.91,pcb_design;design,SC,1,F,I007,I023,I055,I009,I043,I056
S02811,8.38,presentation;design;autocad;manufacturing;excel,OBC,1,M,I038,I010,I011,I012,I018,I058
S02812,7.12,manufacturing;sql;java,GEN,0,M,I021,I015,I058,I011,I036,I033
S02813,5.8,pcb_design;manufacturing;design;ml;social_media,OBC,1,F,I060,I024,I057,I045,I036,I054
S02814,7.89,excel;cloud,GEN,0,M,I012,I008,I045,I011,I058,I052
S02815,7.56,design;manufacturing;analysis;networking;construction_management,GEN,0,F,I047,I055,I029,I037,I045,I012
S02816,8.64,cad_modelling;manufacturing;autocad;analysis,OBC,1,M,I002,I044,I051,I036,I053,I025
S02817,7.19,cloud;ml;financial_modeling;backend,GEN,0,M,I014,I043,I049,I055,I006,I008
S02818,9.39,frontend;backend;java;presentation,GEN,1,M,I054,I020,I052,I046,I022,I023
S02819,6.89,manufacturing;networking;construction_management;ml,GEN,0,M,I008,I020,I030,I006,I017,I043
S02820,7.57,analysis;construction_management;social_media;java,GEN,1,M,I004,I056,I051,I053,I054,I036
S02821,7.71,social_media;surveying,OBC,1,M,I043,I045,I017,I031,I004,I037
S02822,10.0,pcb_design;networking;design,GEN,0,F,I060,I039,I050,I055,I051,I002
S02823,6.58,networking;sql,GEN,0,M,I018,I037,I039,I035,I058,I036
S02824,6.55,presentation;financial_modeling,OBC,1,F,I042,I032,I054,I028,I050,I055
S02825,7.73,social_media;communication;ml;java,GEN,0,M,I029,I048,I012,I056,I058,I054
S02826,5.73,design;java;seo,GEN,0,M,I012,I057,I014,I003,I051,I056
S02827,6.27,cad_modelling;autocad;design,GEN,1,F,I006,I015,I050,I036,I008,I057
S02828,6.86,design;pcb_design;manufacturing;ml,OBC,0,M,I008,I018,I027,I016,I011,I028
S02829,8.6,presentation;communication;networking;ml;frontend,GEN,1,M,I029,I039,I015,I008,I051,I056
S02830,7.73,backend;python;communication;autocad,GEN,0,M,I018,I054,I045,I002,I058,I051
S02831,7.08,social_media;design;seo,GEN,0,F,I049,I051,I050,I056,I038,I039
S02832,6.49,presentation;communication;social_media,OBC,0,M,I017,I018,I060,I010,I020,I057
S02833,4.9,analysis;sql,GEN,0,M,I025,I015,I045,I054,I001,I057
S02834,9.04,construction_management;autocad,GEN,0,M,I019,I052,I055,I014,I054,I042
S02835,6.94,networking;analysis;ml;writing;autocad,ST,1,M,I034,I045,I054,I012,I011,I046
S02836,6.26,design;construction_management;surveying,GEN,0,M,I034,I023,I052,I044,I056,I048
S02837,9.28,autocad;surveying;backend;networking;manufacturing,GEN,1,F,I019,I022,I034,I030,I058,I042
S02838,5.77,backend;sql;ml;java,GEN,1,O,I058,I055,I011,I039,I022,I040
S02839,8.29,sql;networking;ml,GEN,0,M,I023,I043,I052,I020,I005,I010
S02840,7.01,sql;frontend;communication;networking;pcb_design,OBC,1,M,I031,I006,I052,I014,I025,I050
S02841,7.73,frontend;backend;design;manufacturing,OBC,0,M,I052,I048,I014,I020,I047,I006
S02842,7.54,communication;design;surveying,OBC,0,M,I038,I036,I011,I052,I018,I057
S02843,7.72,design;surveying;presentation;sql,OBC,1,M,I027,I042,I043,I048,I049,I057
S02844,9.39,cloud;java;backend;communication;manufacturing,GEN,1,M,I057,I040,I055,I044,I022,I048
S02845,9.19,ml;cloud;backend;python;financial_modeling,GEN,0,M,I030,I003,I041,I054,I011,I049
S02846,6.31,presentation;excel;social_media,GEN,0,M,I043,I046,I017,I045,I013,I057
S02847,7.5,autocad;cad_modelling;manufacturing,ST,1,F,I028,I038,I018,I019,I020,I056
S02848,5.31,seo;writing;social_media;design,OBC,0,M,I043,I049,I015,I057,I023,I052
S02849,7.83,manufacturing;seo;networking,GEN,0,F,I024,I036,I052,I026,I057,I055
S02850,8.07,analysis;manufacturing;communication;backend;financial_modeling,GEN,1,M,I034,I017,I018,I055,I029,I005
S02851,4.93,autocad;design,GEN,0,M,I032,I001,I057,I038,I058,I052
S02852,6.98,manufacturing;pcb_design;networking;backend,SC,0,F,I060,I058,I038,I015,I040,I057
S02853,7.73,communication;financial_modeling;excel;social_media,GEN,1,F,I038,I014,I057,I056,I011,I052
S02854,7.35,presentation;communication;excel,SC,0,F,I011,I055,I051,I056,I036,I005
S02855,5.78,manufacturing;analysis;excel;sql,GEN,0,M,I024,I056,I036,I023,I049,I053
S02856,5.88,communication;design,SC,0,F,I040,I058,I043,I012,I049,I051
S02857,6.86,autocad;design;analysis;networking,SC,0,M,I027,I006,I054,I039,I055,I002
S02858,6.58,networking;pcb_design,GEN,1,M,I024,I045,I058,I051,I010,I038
S02859,6.66,cloud;social_media,OBC,1,F,I056,I042,I039,I017,I044,I033
S02860,5.66,design;networking;analysis;construction_management;manufacturing,SC,0,F,I026,I037,I030,I045,I041,I034
S02861,7.03,ml;java;presentation,GEN,0,M,I037,I056,I018,I052,I059,I040
S02862,8.61,seo;presentation;communication,GEN,0,F,I049,I011,I028,I057,I037,I058
S02863,5.82,manufacturing;python;networking,GEN,0,M,I024,I036,I030,I043,I012,I011
S02864,6.78,excel;sql;autocad;surveying;frontend,OBC,0,M,I039,I018,I048,I058,I053,I044
S02865,7.61,design;analysis;cloud,OBC,0,F,I024,I052,I044,I056,I058,I009
S02866,5.44,surveying;design;construction_management,GEN,0,F,I019,I046,I007,I041,I049,I004
S02867,7.04,frontend;networking;ml;writing,GEN,0,F,I058,I046,I028,I057,I052,I056
S02868,8.04,analysis;frontend;python;autocad;presentation,GEN,0,F,I028,I042,I036,I052,I011,I001
S02869,6.01,seo;design;networking,OBC,1,M,I012,I056,I041,I040,I052,I042
S02870,7.14,communication;financial_modeling,GEN,0,M,I045,I008,I014,I056,I050,I052
S02871,7.96,autocad;cad_modelling;design;frontend;python,OBC,0,F,I006,I051,I011,I015,I056,I012
S02872,9.32,networking;cloud;backend;pcb_design;surveying,GEN,0,F,I051,I017,I015,I010,I014,I052
S02873,7.08,design;analysis;pcb_design;social_media,GEN,0,F,I060,I051,I038,I045,I059,I010
S02874,6.29,sql;frontend;ml;presentation,GEN,0,F,I015,I057,I041,I052,I029,I054
S02875,5.18,ml;writing;financial_modeling;social_media;sql,OBC,0,M,I050,I011,I014,I044,I056,I054
S02876,6.29,communication;writing;social_media;financial_modeling,SC,1,F,I029,I043,I042,I026,I053,I037
S02877,5.61,excel;communication;sql,OBC,1,F,I010,I016,I052,I045,I024,I043
S02878,8.7,networking;ml,GEN,1,F,I048,I021,I047,I028,I018,I049
S02879,7.89,design;writing,OBC,0,M,I041,I054,I040,I050,I003,I012
S02880,5.88,analysis;construction_management;networking;cad_modelling;sql,OBC,1,F,I059,I029,I018,I058,I037,I048
S02881,6.23,frontend;writing,OBC,0,M,I057,I030,I056,I008,I055,I036
S02882,7.07,excel;surveying;construction_management;social_media,GEN,0,F,I049,I036,I040,I038,I009,I050
S02883,8.03,excel;writing;seo;ml,ST,0,F,I029,I037,I036,I039,I025,I024
S02884,7.5,networking;analysis;manufacturing,OBC,0,F,I026,I022,I057,I018,I014,I037
S02885,7.4,ml;cloud;autocad;seo,GEN,0,M,I018,I043,I009,I006,I031,I037
S02886,7.2,python;social_media;analysis;seo;backend,SC,1,M,I016,I042,I017,I014,I038,I027
S02887,5.93,presentation;sql;analysis;surveying,OBC,0,M,I011,I054,I058,I015,I001,I057
S02888,7.08,communication;python,OBC,0,M,I012,I018,I015,I035,I010,I042
S02889,6.96,seo;excel;autocad,OBC,0,F,I012,I029,I014,I051,I052,I057
S02890,5.6,excel;sql;financial_modeling,GEN,1,F,I031,I055,I052,I056,I030,I022
S02891,8.67,design;cad_modelling;analysis;python;surveying,GEN,0,F,I001,I018,I058,I056,I020,I011
S02892,6.41,java;cloud;design,ST,1,F,I056,I010,I037,I007,I003,I051
S02893,5.62,sql;manufacturing;social_media,OBC,0,M,I039,I055,I015,I048,I036,I030
S02894,6.56,analysis;ml,GEN,1,F,I017,I048,I043,I009,I057,I044
S02895,6.74,frontend;java;pcb_design;sql;presentation,OBC,1,M,I055,I052,I044,I021,I018,I047
S02896,6.93,java;ml;cloud;seo;autocad,GEN,0,F,I052,I003,I021,I011,I012,I057
S02897,6.73,analysis;design;presentation;writing;manufacturing,GEN,1,M,I019,I057,I039,I054,I015,I045
S02898,6.99,autocad;analysis;design,GEN,0,M,I009,I054,I037,I001,I030,I049
S02899,7.15,java;presentation;seo;communication,ST,0,F,I052,I005,I036,I003,I023,I015
S02900,7.1,design;cloud;java;analysis,GEN,0,M,I040,I052,I014,I011,I006,I055
S02901,7.39,analysis;cad_modelling;writing;python;networking,GEN,0,F,I001,I040,I053,I058,I052,I056
S02902,7.45,cloud;sql;ml;analysis,SC,1,F,I058,I051,I042,I005,I055,I018
S02903,7.48,design;excel;presentation;analysis,GEN,0,M,I049,I039,I023,I014,I015,I036
S02904,7.73,python;java;seo;cloud;design,SC,1,M,I023,I054,I011,I035,I036,I045
S02905,6.31,java;python,OBC,0,F,I051,I048,I015,I003,I056,I018
S02906,6.34,writing;social_media;ml,GEN,1,F,I043,I057,I027,I028,I017,I036
S02907,8.03,analysis;communication;sql;autocad,SC,0,F,I045,I023,I054,I053,I055,I056
S02908,6.59,excel;presentation;sql;design,GEN,0,M,I035,I057,I040,I050,I032,I037
S02909,6.88,python;backend,SC,0,M,I024,I054,I045,I011,I040,I053
S02910,6.79,python;design;networking,GEN,0,M,I024,I051,I056,I039,I046,I029
S02911,9.28,cad_modelling;manufacturing;backend;cloud;networking,OBC,1,F,I006,I028,I014,I034,I042,I012
S02912,6.15,sql;python;backend;cad_modelling;frontend,GEN,0,M,I036,I011,I057,I029,I054,I015
S02913,6.13,communication;manufacturing;java;ml,OBC,0,F,I029,I052,I047,I021,I058,I017
S02914,6.99,python;backend;presentation,GEN,0,M,I052,I022,I044,I010,I058,I012
S02915,6.82,excel;presentation;sql;python,OBC,1,M,I011,I036,I055,I020,I056,I010
S02916,5.87,frontend;cad_modelling;seo;python,GEN,0,F,I036,I053,I054,I035,I041,I018
S02917,6.91,python;sql;communication;surveying;excel,GEN,0,M,I023,I036,I038,I028,I015,I051
S02918,7.02,design;autocad;ml;python;surveying,SC,0,M,I001,I017,I035,I051,I023,I054
S02919,6.5,design;analysis;networking,SC,0,O,I004,I049,I042,I036,I058,I035
S02920,6.85,python;sql;networking,SC,0,M,I037,I036,I048,I046,I001,I018
S02921,6.23,presentation;writing;seo;communication;ml,GEN,1,M,I043,I055,I056,I048,I058,I003
S02922,5.87,cloud;frontend;ml;autocad;networking,GEN,0,F,I030,I029,I003,I005,I010,I048
S02923,6.59,excel;sql;communication;construction_management,OBC,0,M,I020,I050,I027,I054,I056,I023
S02924,6.0,cloud;ml;pcb_design;seo,GEN,0,M,I056,I039,I046,I010,I057,I030
S02925,5.7,java;cloud;python;autocad,GEN,0,M,I051,I048,I018,I042,I007,I056
S02926,5.15,frontend;java;python;financial_modeling;analysis,ST,1,M,I023,I054,I029,I016,I018,I057
S02927,7.22,analysis;excel;presentation,GEN,0,M,I035,I038,I003,I043,I036,I058
S02928,6.55,python;pcb_design,OBC,1,M,I016,I053,I055,I043,I051,I017
S02929,8.04,seo;social_media;writing;construction_management,OBC,0,M,I022,I004,I057,I009,I051,I050
S02930,5.04,design;python;manufacturing;ml;cad_modelling,OBC,0,M,I027,I009,I010,I045,I018,I011
S02931,6.63,writing;seo,GEN,0,F,I012,I043,I049,I021,I054,I029
S02932,7.21,excel;backend,GEN,0,F,I041,I014,I009,I011,I056,I023
S02933,6.36,excel;communication;design,SC,1,F,I041,I011,I052,I028,I049,I018
S02934,6.96,sql;seo,GEN,0,M,I044,I029,I048,I042,I051,I058
S02935,5.15,seo;writing,GEN,1,M,I040,I052,I029,I049,I044,I058
S02936,6.57,cad_modelling;analysis;autocad;social_media,OBC,0,M,I009,I048,I041,I053,I022,I052
S02937,6.15,excel;communication;design,GEN,1,M,I044,I036,I018,I012,I020,I058
S02938,7.93,networking;pcb_design;frontend;financial_modeling;presentation,SC,1,M,I024,I056,I039,I058,I052,I005
S02939,7.15,seo;communication;excel;autocad,GEN,0,F,I049,I054,I038,I041,I052,I036
S02940,7.77,networking;python;frontend,GEN,0,M,I030,I043,I017,I031,I003,I053
S02941,8.16,construction_management;design;manufacturing,GEN,0,F,I032,I051,I001,I018,I009,I008
S02942,6.49,backend;cloud;presentation;manufacturing,SC,1,F,I056,I030,I048,I051,I017,I015
S02943,7.11,sql;ml;cloud;financial_modeling,OBC,0,M,I057,I042,I058,I041,I053,I055
S02944,5.92,cloud;backend;pcb_design;social_media,OBC,1,F,I030,I050,I028,I001,I015,I011
S02945,7.36,excel;sql;presentation;ml,GEN,1,M,I044,I057,I050,I043,I008,I058
S02946,7.5,networking;manufacturing;ml,ST,1,F,I026,I018,I002,I003,I049,I057
S02947,7.29,python;pcb_design,SC,1,M,I007,I009,I023,I030,I056,I010
S02948,6.49,writing;social_media;seo,GEN,1,F,I043,I006,I045,I052,I042,I056
S02949,8.78,java;design,GEN,1,F,I054,I018,I050,I012,I056,I055
S02950,7.01,analysis;cloud,GEN,0,F,I016,I018,I028,I038,I012,I044
S02951,9.94,communication;construction_management;ml,GEN,0,M,I040,I030,I056,I044,I010,I022
S02952,5.93,design;analysis;sql,ST,1,F,I004,I026,I049,I017,I006,I030
S02953,7.6,analysis;autocad;seo;cad_modelling;manufacturing,GEN,0,F,I028,I050,I042,I035,I051,I003
S02954,7.96,construction_management;java,GEN,0,M,I013,I029,I044,I015,I004,I011
S02955,5.94,design;construction_management,GEN,0,M,I009,I056,I057,I054,I022,I042
S02956,6.74,design;backend;financial_modeling;networking,OBC,0,M,I007,I054,I056,I042,I027,I012
S02957,5.6,python;networking;sql;java,SC,0,M,I054,I006,I036,I003,I018,I017
S02958,8.2,design;networking;cad_modelling;cloud,GEN,0,M,I033,I014,I060,I055,I020,I030
S02959,6.9,analysis;pcb_design;manufacturing,SC,0,F,I024,I051,I047,I045,I016,I018
S02960,6.16,financial_modeling;sql,OBC,0,F,I042,I058,I018,I001,I055,I011
S02961,7.97,java;networking;cloud;ml,SC,1,M,I052,I014,I058,I043,I016,I039
S02962,6.99,autocad;design,OBC,0,F,I001,I052,I057,I049,I043,I050
S02963,7.82,excel;communication,GEN,1,M,I043,I046,I004,I051,I003,I036
S02964,7.42,networking;cloud,OBC,0,F,I026,I052,I055,I036,I018,I054
S02965,6.03,manufacturing;financial_modeling;backend;java,SC,1,F,I047,I054,I057,I041,I010,I015
S02966,6.46,sql;frontend;java;analysis,GEN,0,M,I056,I003,I004,I012,I036,I050
S02967,6.18,excel;sql;ml,ST,1,M,I011,I050,I015,I036,I017,I046
S02968,5.87,sql;analysis;communication;social_media;financial_modeling,GEN,1,F,I015,I045,I055,I052,I018,I049
S02969,5.37,cloud;backend;networking;frontend,GEN,1,F,I036,I002,I017,I046,I042,I028
S02970,9.02,analysis;seo;python,GEN,0,M,I060,I012,I003,I058,I005,I010
S02971,7.27,autocad;analysis;design;cloud;pcb_design,GEN,1,M,I013,I024,I051,I023,I057,I028
S02972,7.42,seo;design;social_media,SC,0,M,I049,I010,I031,I018,I036,I009
S02973,8.09,analysis;backend;frontend;java;cad_modelling,SC,1,F,I004,I024,I054,I018,I056,I050
S02974,6.45,python;ml;seo,SC,1,M,I018,I023,I056,I012,I058,I025
S02975,5.66,sql;pcb_design,GEN,0,M,I055,I028,I020,I039,I003,I024
S02976,7.72,pcb_design;analysis,GEN,0,M,I016,I038,I010,I055,I056,I052
S02977,5.8,cloud;design;presentation;frontend;manufacturing,GEN,0,M,I036,I015,I051,I038,I014,I052
S02978,7.7,java;backend;excel;surveying,OBC,1,F,I057,I006,I036,I018,I012,I051
S02979,5.53,networking;communication,GEN,0,F,I026,I052,I036,I024,I030,I029
S02980,5.74,frontend;networking;design,GEN,1,M,I030,I031,I057,I039,I015,I022
S02981,6.36,analysis;networking;ml;sql;communication,GEN,0,F,I042,I031,I050,I057,I037,I036
S02982,7.66,design;excel;presentation,GEN,0,M,I029,I053,I045,I052,I049,I017
S02983,8.62,analysis;excel;writing;backend,OBC,0,F,I038,I013,I054,I012,I033,I055
S02984,7.42,networking;cloud,OBC,1,M,I014,I018,I053,I011,I052,I036
S02985,6.39,cloud;manufacturing;analysis;surveying,GEN,0,M,I055,I052,I036,I010,I035,I013
S02986,7.91,cloud;seo;cad_modelling,OBC,0,M,I050,I042,I008,I038,I052,I047
S02987,5.5,java;cloud;sql;analysis;communication,GEN,0,F,I048,I057,I028,I049,I054,I045
S02988,6.08,social_media;design;writing;construction_management;cloud,GEN,0,F,I043,I055,I031,I059,I010,I056
S02989,7.08,analysis;autocad;design;financial_modeling;cad_modelling,GEN,0,M,I001,I036,I045,I031,I055,I012
S02990,7.76,manufacturing;networking;design,GEN,0,M,I016,I010,I036,I056,I053,I046
S02991,6.79,design;communication;presentation;autocad;ml,GEN,0,F,I040,I034,I019,I056,I042,I001
S02992,6.69,excel;communication;analysis;surveying;manufacturing,GEN,0,F,I045,I031,I059,I055,I028,I038
S02993,6.74,construction_management;cad_modelling;excel;communication,OBC,1,M,I027,I052,I056,I008,I034,I018
S02994,8.08,analysis;frontend;manufacturing;java;sql,OBC,0,F,I032,I052,I012,I020,I055,I049
S02995,6.24,design;communication;pcb_design;frontend;excel,SC,0,M,I049,I051,I004,I057,I042,I036
S02996,6.02,networking;communication;java,GEN,1,F,I024,I018,I026,I012,I044,I010
S02997,6.73,manufacturing;design;cad_modelling;ml,GEN,0,F,I002,I056,I043,I034,I020,I014
S02998,8.23,analysis;java,OBC,1,M,I047,I039,I045,I037,I049,I038
S02999,6.34,sql;presentation;financial_modeling,OBC,0,F,I017,I036,I044,I043,I060,I035
S03000,6.74,financial_modeling;excel;networking;social_media;analysis,OBC,0,M,I038,I018,I041,I045,I055,I030
S03001,5.49,manufacturing;design;cad_modelling;construction_management;pcb_design,GEN,0,M,I028,I027,I051,I039,I054,I029
S03002,6.78,manufacturing;pcb_design;python;cloud;ml,ST,1,M,I024,I018,I057,I015,I048,I056
S03003,7.22,manufacturing;sql;social_media,GEN,0,F,I028,I042,I031,I015,I056,I018
S03004,5.8,frontend;cloud;networking;analysis;cad_modelling,GEN,1,M,I057,I017,I048,I009,I044,I010
S03005,8.08,excel;seo;analysis,GEN,0,M,I041,I058,I036,I004,I026,I050
S03006,7.21,social_media;excel;presentation;frontend;java,GEN,0,M,I029,I018,I052,I031,I051,I001
